Sample Name/Number;Species Name;Image File Name;Collection Date (DD/MM/YYYY);Sample Station;Location;Latitude;Longitude;Determiner;Sex;Other Notes;Max Feret Diameter;Perimeter;Area;Holes;Area+Holes;Exposure Time (µs);Framerate (FPS);Light Intensity (%);Aperture;Image Path;Operator Name;Date (DD/MM/YYYY HH:MM);ROI (left);ROI (top);ROI (right);ROI (bottom)
#0000_2;Test Sample;1_#0000_2_2022_04_04-14-57-06-695.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;260;775;10339;230;10569;2000;50;100;8;\images\Expo_2000_Ap_8\Test Sample\#0000\#0000_2;MRJ;04/04/2022 14:57:08;0;208;260;507
#0000_2;Test Sample;2_#0000_2_2022_04_04-14-57-06-165.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;252;611;12013;61;12074;2000;50;100;8;\images\Expo_2000_Ap_8\Test Sample\#0000\#0000_2;MRJ;04/04/2022 14:57:08;0;305;268;596
#0000_2;Test Sample;1_#0000_2_2022_04_04-14-57-06-741.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;260;775;10339;230;10569;2000;50;100;8;\images\Expo_2000_Ap_8\Test Sample\#0000\#0000_2;MRJ;04/04/2022 14:57:08;0;208;260;507
#0000_2;Test Sample;2_#0000_2_2022_04_04-14-57-06-208.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;273;640;13146;108;13254;2000;50;100;8;\images\Expo_2000_Ap_8\Test Sample\#0000\#0000_2;MRJ;04/04/2022 14:57:08;0;280;268;593
#0000_2;Test Sample;1_#0000_2_2022_04_04-14-57-06-794.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;264;728;12128;402;12530;2000;50;100;8;\images\Expo_2000_Ap_8\Test Sample\#0000\#0000_2;MRJ;04/04/2022 14:57:08;0;214;260;517
#0000_2;Test Sample;2_#0000_2_2022_04_04-14-57-06-251.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;268;636;13638;97;13735;2000;50;100;8;\images\Expo_2000_Ap_8\Test Sample\#0000\#0000_2;MRJ;04/04/2022 14:57:08;0;283;268;590
#0000_2;Test Sample;1_#0000_2_2022_04_04-14-57-06-841.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;264;728;12128;402;12530;2000;50;100;8;\images\Expo_2000_Ap_8\Test Sample\#0000\#0000_2;MRJ;04/04/2022 14:57:08;0;214;260;517
#0000_2;Test Sample;2_#0000_2_2022_04_04-14-57-06-292.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;266;679;14055;71;14126;2000;50;100;8;\images\Expo_2000_Ap_8\Test Sample\#0000\#0000_2;MRJ;04/04/2022 14:57:08;0;284;268;589
#0000_2;Test Sample;1_#0000_2_2022_04_04-14-57-06-886.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;328;886;16034;734;16768;2000;50;100;8;\images\Expo_2000_Ap_8\Test Sample\#0000\#0000_2;MRJ;04/04/2022 14:57:08;0;155;260;523
#0000_2;Test Sample;2_#0000_2_2022_04_04-14-57-06-341.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;275;684;14702;68;14770;2000;50;100;8;\images\Expo_2000_Ap_8\Test Sample\#0000\#0000_2;MRJ;04/04/2022 14:57:08;0;273;268;588
#0000_2;Test Sample;1_#0000_2_2022_04_04-14-57-06-930.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;328;886;16034;734;16768;2000;50;100;8;\images\Expo_2000_Ap_8\Test Sample\#0000\#0000_2;MRJ;04/04/2022 14:57:08;0;155;260;523
#0000_2;Test Sample;2_#0000_2_2022_04_04-14-57-06-385.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;275;681;15259;84;15343;2000;50;100;8;\images\Expo_2000_Ap_8\Test Sample\#0000\#0000_2;MRJ;04/04/2022 14:57:08;0;273;268;588
#0000_2;Test Sample;1_#0000_2_2022_04_04-14-57-06-972.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;351;981;20057;918;20975;2000;50;100;8;\images\Expo_2000_Ap_8\Test Sample\#0000\#0000_2;MRJ;04/04/2022 14:57:09;0;138;260;529
#0000_2;Test Sample;2_#0000_2_2022_04_04-14-57-06-439.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;275;699;15815;72;15887;2000;50;100;8;\images\Expo_2000_Ap_8\Test Sample\#0000\#0000_2;MRJ;04/04/2022 14:57:09;0;270;268;585
#0000_2;Test Sample;1_#0000_2_2022_04_04-14-57-07-017.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;351;981;20057;918;20975;2000;50;100;8;\images\Expo_2000_Ap_8\Test Sample\#0000\#0000_2;MRJ;04/04/2022 14:57:09;0;138;260;529
#0000_2;Test Sample;2_#0000_2_2022_04_04-14-57-06-487.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;280;699;16440;73;16513;2000;50;100;8;\images\Expo_2000_Ap_8\Test Sample\#0000\#0000_2;MRJ;04/04/2022 14:57:09;0;263;268;583
#0000_2;Test Sample;1_#0000_2_2022_04_04-14-57-07-062.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;358;882;22527;818;23345;2000;50;100;8;\images\Expo_2000_Ap_8\Test Sample\#0000\#0000_2;MRJ;04/04/2022 14:57:09;0;136;260;534
#0000_2;Test Sample;2_#0000_2_2022_04_04-14-57-06-536.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;279;726;17058;71;17129;2000;50;100;8;\images\Expo_2000_Ap_8\Test Sample\#0000\#0000_2;MRJ;04/04/2022 14:57:09;0;262;268;581
#0000_2;Test Sample;1_#0000_2_2022_04_04-14-57-07-108.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;358;882;22527;818;23345;2000;50;100;8;\images\Expo_2000_Ap_8\Test Sample\#0000\#0000_2;MRJ;04/04/2022 14:57:09;0;136;260;534
#0000_2;Test Sample;2_#0000_2_2022_04_04-14-57-06-561.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;283;729;17475;81;17556;2000;50;100;8;\images\Expo_2000_Ap_8\Test Sample\#0000\#0000_2;MRJ;04/04/2022 14:57:09;0;262;268;584
#0000_2;Test Sample;1_#0000_2_2022_04_04-14-57-07-157.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;375;853;26795;580;27375;2000;50;100;8;\images\Expo_2000_Ap_8\Test Sample\#0000\#0000_2;MRJ;04/04/2022 14:57:09;0;129;260;544
#0000_2;Test Sample;2_#0000_2_2022_04_04-14-57-06-629.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;285;759;17879;90;17969;2000;50;100;8;\images\Expo_2000_Ap_8\Test Sample\#0000\#0000_2;MRJ;04/04/2022 14:57:09;0;261;268;586
#0000_2;Test Sample;1_#0000_2_2022_04_04-14-57-07-200.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;375;853;26795;580;27375;2000;50;100;8;\images\Expo_2000_Ap_8\Test Sample\#0000\#0000_2;MRJ;04/04/2022 14:57:09;0;129;260;544
#0000_2;Test Sample;2_#0000_2_2022_04_04-14-57-06-675.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;295;713;18432;75;18507;2000;50;100;8;\images\Expo_2000_Ap_8\Test Sample\#0000\#0000_2;MRJ;04/04/2022 14:57:09;0;260;268;594
#0000_2;Test Sample;1_#0000_2_2022_04_04-14-57-07-247.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;388;879;30903;390;31293;2000;50;100;8;\images\Expo_2000_Ap_8\Test Sample\#0000\#0000_2;MRJ;04/04/2022 14:57:09;0;124;260;552
#0000_2;Test Sample;2_#0000_2_2022_04_04-14-57-06-717.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;295;785;19513;89;19602;2000;50;100;8;\images\Expo_2000_Ap_8\Test Sample\#0000\#0000_2;MRJ;04/04/2022 14:57:09;0;269;268;602
#0000_2;Test Sample;1_#0000_2_2022_04_04-14-57-07-292.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;388;879;30903;390;31293;2000;50;100;8;\images\Expo_2000_Ap_8\Test Sample\#0000\#0000_2;MRJ;04/04/2022 14:57:09;0;124;260;552
#0000_2;Test Sample;2_#0000_2_2022_04_04-14-57-06-770.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;306;841;20834;97;20931;2000;50;100;8;\images\Expo_2000_Ap_8\Test Sample\#0000\#0000_2;MRJ;04/04/2022 14:57:09;0;262;268;607
#0000_2;Test Sample;1_#0000_2_2022_04_04-14-57-07-335.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;399;913;35041;202;35243;2000;50;100;8;\images\Expo_2000_Ap_8\Test Sample\#0000\#0000_2;MRJ;04/04/2022 14:57:09;0;124;260;563
#0000_2;Test Sample;2_#0000_2_2022_04_04-14-57-06-817.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;315;861;22040;149;22189;2000;50;100;8;\images\Expo_2000_Ap_8\Test Sample\#0000\#0000_2;MRJ;04/04/2022 14:57:09;0;249;268;604
#0000_2;Test Sample;1_#0000_2_2022_04_04-14-57-07-379.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;399;913;35041;202;35243;2000;50;100;8;\images\Expo_2000_Ap_8\Test Sample\#0000\#0000_2;MRJ;04/04/2022 14:57:09;0;124;260;563
#0000_2;Test Sample;2_#0000_2_2022_04_04-14-57-06-862.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;316;860;23390;162;23552;2000;50;100;8;\images\Expo_2000_Ap_8\Test Sample\#0000\#0000_2;MRJ;04/04/2022 14:57:09;0;247;268;602
#0000_2;Test Sample;1_#0000_2_2022_04_04-14-57-07-425.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;407;940;38255;231;38486;2000;50;100;8;\images\Expo_2000_Ap_8\Test Sample\#0000\#0000_2;MRJ;04/04/2022 14:57:09;0;122;260;569
#0000_2;Test Sample;2_#0000_2_2022_04_04-14-57-06-908.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;321;898;25249;139;25388;2000;50;100;8;\images\Expo_2000_Ap_8\Test Sample\#0000\#0000_2;MRJ;04/04/2022 14:57:09;0;255;268;615
#0000_2;Test Sample;1_#0000_2_2022_04_04-14-57-07-470.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;407;940;38255;231;38486;2000;50;100;8;\images\Expo_2000_Ap_8\Test Sample\#0000\#0000_2;MRJ;04/04/2022 14:57:09;0;122;260;569
#0000_2;Test Sample;2_#0000_2_2022_04_04-14-57-06-952.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;326;846;27222;246;27468;2000;50;100;8;\images\Expo_2000_Ap_8\Test Sample\#0000\#0000_2;MRJ;04/04/2022 14:57:09;0;260;268;625
#0000_2;Test Sample;1_#0000_2_2022_04_04-14-57-07-516.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;413;962;41316;151;41467;2000;50;100;8;\images\Expo_2000_Ap_8\Test Sample\#0000\#0000_2;MRJ;04/04/2022 14:57:09;0;120;260;573
#0000_2;Test Sample;2_#0000_2_2022_04_04-14-57-06-993.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;329;879;28641;200;28841;2000;50;100;8;\images\Expo_2000_Ap_8\Test Sample\#0000\#0000_2;MRJ;04/04/2022 14:57:09;0;257;268;625
#0000_2;Test Sample;1_#0000_2_2022_04_04-14-57-07-559.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;413;962;41316;151;41467;2000;50;100;8;\images\Expo_2000_Ap_8\Test Sample\#0000\#0000_2;MRJ;04/04/2022 14:57:09;0;120;260;573
#0000_2;Test Sample;2_#0000_2_2022_04_04-14-57-07-041.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;333;979;29620;198;29818;2000;50;100;8;\images\Expo_2000_Ap_8\Test Sample\#0000\#0000_2;MRJ;04/04/2022 14:57:09;0;250;268;622
#0000_2;Test Sample;1_#0000_2_2022_04_04-14-57-07-600.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;417;982;44202;129;44331;2000;50;100;8;\images\Expo_2000_Ap_8\Test Sample\#0000\#0000_2;MRJ;04/04/2022 14:57:10;0;117;260;574
#0000_2;Test Sample;2_#0000_2_2022_04_04-14-57-07-085.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;332;950;30751;316;31067;2000;50;100;8;\images\Expo_2000_Ap_8\Test Sample\#0000\#0000_2;MRJ;04/04/2022 14:57:10;0;244;268;615
#0000_2;Test Sample;1_#0000_2_2022_04_04-14-57-07-643.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;417;982;44202;129;44331;2000;50;100;8;\images\Expo_2000_Ap_8\Test Sample\#0000\#0000_2;MRJ;04/04/2022 14:57:10;0;117;260;574
#0000_2;Test Sample;2_#0000_2_2022_04_04-14-57-07-130.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;344;963;32376;419;32795;2000;50;100;8;\images\Expo_2000_Ap_8\Test Sample\#0000\#0000_2;MRJ;04/04/2022 14:57:10;0;223;268;607
#0000_2;Test Sample;1_#0000_2_2022_04_04-14-57-07-690.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;429;1019;49980;135;50115;2000;50;100;8;\images\Expo_2000_Ap_8\Test Sample\#0000\#0000_2;MRJ;04/04/2022 14:57:10;0;118;260;587
#0000_2;Test Sample;2_#0000_2_2022_04_04-14-57-07-176.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;348;1024;34420;559;34979;2000;50;100;8;\images\Expo_2000_Ap_8\Test Sample\#0000\#0000_2;MRJ;04/04/2022 14:57:10;0;216;268;604
#0000_2;Test Sample;1_#0000_2_2022_04_04-14-57-07-729.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;429;1019;49980;135;50115;2000;50;100;8;\images\Expo_2000_Ap_8\Test Sample\#0000\#0000_2;MRJ;04/04/2022 14:57:10;0;118;260;587
#0000_2;Test Sample;2_#0000_2_2022_04_04-14-57-07-223.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;349;1008;36489;707;37196;2000;50;100;8;\images\Expo_2000_Ap_8\Test Sample\#0000\#0000_2;MRJ;04/04/2022 14:57:10;0;212;268;601
#0000_2;Test Sample;1_#0000_2_2022_04_04-14-57-07-778.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;436;1053;54744;123;54867;2000;50;100;8;\images\Expo_2000_Ap_8\Test Sample\#0000\#0000_2;MRJ;04/04/2022 14:57:10;0;121;260;597
#0000_2;Test Sample;2_#0000_2_2022_04_04-14-57-07-269.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;353;987;38507;679;39186;2000;50;100;8;\images\Expo_2000_Ap_8\Test Sample\#0000\#0000_2;MRJ;04/04/2022 14:57:10;0;210;268;603
#0000_2;Test Sample;1_#0000_2_2022_04_04-14-57-07-822.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;436;1053;54744;123;54867;2000;50;100;8;\images\Expo_2000_Ap_8\Test Sample\#0000\#0000_2;MRJ;04/04/2022 14:57:10;0;121;260;597
#0000_2;Test Sample;2_#0000_2_2022_04_04-14-57-07-315.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;358;1016;40617;607;41224;2000;50;100;8;\images\Expo_2000_Ap_8\Test Sample\#0000\#0000_2;MRJ;04/04/2022 14:57:10;0;214;268;612
#0000_2;Test Sample;1_#0000_2_2022_04_04-14-57-07-860.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;444;1076;58775;168;58943;2000;50;100;8;\images\Expo_2000_Ap_8\Test Sample\#0000\#0000_2;MRJ;04/04/2022 14:57:10;0;120;260;604
#0000_2;Test Sample;2_#0000_2_2022_04_04-14-57-07-358.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;359;999;42232;581;42813;2000;50;100;8;\images\Expo_2000_Ap_8\Test Sample\#0000\#0000_2;MRJ;04/04/2022 14:57:10;0;214;268;613
#0000_2;Test Sample;1_#0000_2_2022_04_04-14-57-07-905.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;444;1076;58775;168;58943;2000;50;100;8;\images\Expo_2000_Ap_8\Test Sample\#0000\#0000_2;MRJ;04/04/2022 14:57:10;0;120;260;604
#0000_2;Test Sample;2_#0000_2_2022_04_04-14-57-07-401.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;362;970;43806;562;44368;2000;50;100;8;\images\Expo_2000_Ap_8\Test Sample\#0000\#0000_2;MRJ;04/04/2022 14:57:10;0;214;268;616
#0000_2;Test Sample;1_#0000_2_2022_04_04-14-57-07-944.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;449;1091;61962;150;62112;2000;50;100;8;\images\Expo_2000_Ap_8\Test Sample\#0000\#0000_2;MRJ;04/04/2022 14:57:10;0;126;260;615
#0000_2;Test Sample;2_#0000_2_2022_04_04-14-57-07-446.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;365;962;45403;528;45931;2000;50;100;8;\images\Expo_2000_Ap_8\Test Sample\#0000\#0000_2;MRJ;04/04/2022 14:57:10;0;210;268;615
#0000_2;Test Sample;1_#0000_2_2022_04_04-14-57-07-990.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;449;1091;61962;150;62112;2000;50;100;8;\images\Expo_2000_Ap_8\Test Sample\#0000\#0000_2;MRJ;04/04/2022 14:57:10;0;126;260;615
#0000_2;Test Sample;2_#0000_2_2022_04_04-14-57-07-492.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;365;975;47074;447;47521;2000;50;100;8;\images\Expo_2000_Ap_8\Test Sample\#0000\#0000_2;MRJ;04/04/2022 14:57:10;0;208;268;613
#0000_2;Test Sample;1_#0000_2_2022_04_04-14-57-08-037.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;454;1120;65854;115;65969;2000;50;100;8;\images\Expo_2000_Ap_8\Test Sample\#0000\#0000_2;MRJ;04/04/2022 14:57:10;0;137;260;631
#0000_2;Test Sample;2_#0000_2_2022_04_04-14-57-07-535.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;365;982;48568;347;48915;2000;50;100;8;\images\Expo_2000_Ap_8\Test Sample\#0000\#0000_2;MRJ;04/04/2022 14:57:10;0;201;268;606
#0000_2;Test Sample;1_#0000_2_2022_04_04-14-57-08-083.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;454;1120;65854;115;65969;2000;50;100;8;\images\Expo_2000_Ap_8\Test Sample\#0000\#0000_2;MRJ;04/04/2022 14:57:10;0;137;260;631
#0000_2;Test Sample;2_#0000_2_2022_04_04-14-57-07-580.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;366;995;49654;339;49993;2000;50;100;8;\images\Expo_2000_Ap_8\Test Sample\#0000\#0000_2;MRJ;04/04/2022 14:57:10;0;198;268;604
#0000_2;Test Sample;1_#0000_2_2022_04_04-14-57-08-121.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;455;1131;68021;136;68157;2000;50;100;8;\images\Expo_2000_Ap_8\Test Sample\#0000\#0000_2;MRJ;04/04/2022 14:57:10;0;148;260;643
#0000_2;Test Sample;2_#0000_2_2022_04_04-14-57-07-620.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;369;1028;51274;264;51538;2000;50;100;8;\images\Expo_2000_Ap_8\Test Sample\#0000\#0000_2;MRJ;04/04/2022 14:57:10;0;196;268;605
#0000_2;Test Sample;1_#0000_2_2022_04_04-14-57-08-161.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;455;1131;68021;136;68157;2000;50;100;8;\images\Expo_2000_Ap_8\Test Sample\#0000\#0000_2;MRJ;04/04/2022 14:57:10;0;148;260;643
#0000_2;Test Sample;2_#0000_2_2022_04_04-14-57-07-667.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;373;1000;53792;256;54048;2000;50;100;8;\images\Expo_2000_Ap_8\Test Sample\#0000\#0000_2;MRJ;04/04/2022 14:57:10;0;197;268;609
#0000_2;Test Sample;1_#0000_2_2022_04_04-14-57-08-204.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;457;1130;69346;103;69449;2000;50;100;8;\images\Expo_2000_Ap_8\Test Sample\#0000\#0000_2;MRJ;04/04/2022 14:57:11;0;156;260;653
#0000_2;Test Sample;2_#0000_2_2022_04_04-14-57-07-711.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;378;1013;56602;217;56819;2000;50;100;8;\images\Expo_2000_Ap_8\Test Sample\#0000\#0000_2;MRJ;04/04/2022 14:57:11;0;196;268;613
#0000_2;Test Sample;1_#0000_2_2022_04_04-14-57-08-244.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;457;1130;69346;103;69449;2000;50;100;8;\images\Expo_2000_Ap_8\Test Sample\#0000\#0000_2;MRJ;04/04/2022 14:57:11;0;156;260;653
#0000_2;Test Sample;2_#0000_2_2022_04_04-14-57-07-757.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;380;1034;59072;179;59251;2000;50;100;8;\images\Expo_2000_Ap_8\Test Sample\#0000\#0000_2;MRJ;04/04/2022 14:57:11;0;191;268;611
#0000_2;Test Sample;1_#0000_2_2022_04_04-14-57-08-285.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;457;1166;70486;151;70637;2000;50;100;8;\images\Expo_2000_Ap_8\Test Sample\#0000\#0000_2;MRJ;04/04/2022 14:57:11;0;167;260;664
#0000_2;Test Sample;2_#0000_2_2022_04_04-14-57-07-800.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;381;1046;61224;159;61383;2000;50;100;8;\images\Expo_2000_Ap_8\Test Sample\#0000\#0000_2;MRJ;04/04/2022 14:57:11;0;184;268;605
#0000_2;Test Sample;1_#0000_2_2022_04_04-14-57-08-327.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;457;1166;70486;151;70637;2000;50;100;8;\images\Expo_2000_Ap_8\Test Sample\#0000\#0000_2;MRJ;04/04/2022 14:57:11;0;167;260;664
#0000_2;Test Sample;2_#0000_2_2022_04_04-14-57-07-841.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;384;1099;63285;113;63398;2000;50;100;8;\images\Expo_2000_Ap_8\Test Sample\#0000\#0000_2;MRJ;04/04/2022 14:57:11;0;178;268;602
#0000_2;Test Sample;1_#0000_2_2022_04_04-14-57-08-374.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;460;1161;72459;125;72584;2000;50;100;8;\images\Expo_2000_Ap_8\Test Sample\#0000\#0000_2;MRJ;04/04/2022 14:57:11;0;176;260;675
#0000_2;Test Sample;2_#0000_2_2022_04_04-14-57-07-884.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;385;1108;64950;132;65082;2000;50;100;8;\images\Expo_2000_Ap_8\Test Sample\#0000\#0000_2;MRJ;04/04/2022 14:57:11;0;172;268;597
#0000_2;Test Sample;1_#0000_2_2022_04_04-14-57-08-416.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;460;1161;72459;125;72584;2000;50;100;8;\images\Expo_2000_Ap_8\Test Sample\#0000\#0000_2;MRJ;04/04/2022 14:57:11;0;176;260;675
#0000_2;Test Sample;2_#0000_2_2022_04_04-14-57-07-924.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;387;1098;66436;106;66542;2000;50;100;8;\images\Expo_2000_Ap_8\Test Sample\#0000\#0000_2;MRJ;04/04/2022 14:57:11;0;164;268;591
#0000_2;Test Sample;1_#0000_2_2022_04_04-14-57-08-456.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;461;1170;73455;134;73589;2000;50;100;8;\images\Expo_2000_Ap_8\Test Sample\#0000\#0000_2;MRJ;04/04/2022 14:57:11;0;180;260;681
#0000_2;Test Sample;2_#0000_2_2022_04_04-14-57-07-963.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;388;1095;68202;133;68335;2000;50;100;8;\images\Expo_2000_Ap_8\Test Sample\#0000\#0000_2;MRJ;04/04/2022 14:57:11;0;157;268;585
#0000_2;Test Sample;1_#0000_2_2022_04_04-14-57-08-502.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;461;1170;73455;134;73589;2000;50;100;8;\images\Expo_2000_Ap_8\Test Sample\#0000\#0000_2;MRJ;04/04/2022 14:57:11;0;180;260;681
#0000_2;Test Sample;2_#0000_2_2022_04_04-14-57-08-010.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;390;1137;70242;117;70359;2000;50;100;8;\images\Expo_2000_Ap_8\Test Sample\#0000\#0000_2;MRJ;04/04/2022 14:57:11;0;151;268;581
#0000_2;Test Sample;1_#0000_2_2022_04_04-14-57-08-541.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;464;1187;75917;179;76096;2000;50;100;8;\images\Expo_2000_Ap_8\Test Sample\#0000\#0000_2;MRJ;04/04/2022 14:57:11;0;175;260;679
#0000_2;Test Sample;2_#0000_2_2022_04_04-14-57-08-061.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;393;1127;72107;129;72236;2000;50;100;8;\images\Expo_2000_Ap_8\Test Sample\#0000\#0000_2;MRJ;04/04/2022 14:57:11;0;145;268;578
#0000_2;Test Sample;1_#0000_2_2022_04_04-14-57-08-620.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;464;1187;75917;179;76096;2000;50;100;8;\images\Expo_2000_Ap_8\Test Sample\#0000\#0000_2;MRJ;04/04/2022 14:57:11;0;175;260;679
#0000_2;Test Sample;2_#0000_2_2022_04_04-14-57-08-101.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;393;1125;73597;103;73700;2000;50;100;8;\images\Expo_2000_Ap_8\Test Sample\#0000\#0000_2;MRJ;04/04/2022 14:57:11;0;140;268;573
#0000_2;Test Sample;1_#0000_2_2022_04_04-14-57-08-665.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;474;1222;82789;118;82907;2000;50;100;8;\images\Expo_2000_Ap_8\Test Sample\#0000\#0000_2;MRJ;04/04/2022 14:57:11;0;162;260;673
#0000_2;Test Sample;2_#0000_2_2022_04_04-14-57-08-139.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;394;1121;74658;75;74733;2000;50;100;8;\images\Expo_2000_Ap_8\Test Sample\#0000\#0000_2;MRJ;04/04/2022 14:57:11;0;136;268;570
